time,power,VO2,cadence,lactate,rf,heart_rate,saturation,day
1025,101,1662.2,96,3.83,27.168,107.5,95.0,2
1026,101,1998.7,96,3.822,29.126,107.0,95.0,2
1027,101,2455.4,97,3.814,27.384,107.5,95.0,2
1028,101,2912.0,97,3.806,25.641,108.0,95.0,2
1029,101,2798.0,97,3.798,25.062,108.3,95.0,2
1030,101,2683.9,100,3.79,24.483,108.7,95.0,2
1031,101,2569.8,101,3.782,23.904,109.0,95.0,2
1032,101,2520.4,100,3.774,24.098,109.0,94.0,2
1033,101,2471.0,99,3.766,24.291,109.0,94.0,2
1034,101,2298.4,98,3.758,22.444,108.7,94.0,2
1035,101,2125.8,99,3.75,20.597,108.3,94.0,2
1036,101,1953.1,99,3.742,18.75,108.0,94.0,2
1037,101,2076.4,100,3.734,21.272,108.7,94.0,2
1038,101,2199.7,99,3.726,23.794,109.3,94.0,2
1039,101,2323.0,98,3.718,26.316,110.0,94.0,2
1040,101,2418.3,97,3.71,26.258,109.5,94.0,2
1041,101,2513.6,97,3.702,26.201,109.0,94.0,2
1042,101,2485.9,96,3.694,25.866,107.5,95.0,2
1043,101,2458.2,98,3.686,25.532,106.0,95.0,2
1044,101,2340.1,101,3.678,24.803,106.0,95.0,2
1045,101,2222.0,100,3.67,24.075,106.0,95.0,2
1046,101,2103.9,98,3.662,23.346,106.0,95.0,2
1047,101,2141.8,96,3.654,23.673,106.0,95.0,2
1048,101,2179.6,95,3.646,24.0,106.0,94.0,2
1049,101,2178.9,95,3.638,23.246,105.3,94.0,2
1050,101,2178.1,95,3.63,22.493,104.7,94.0,2
1051,101,2177.3,96,3.622,21.739,104.0,94.0,2
1052,101,2173.5,97,3.614,22.398,104.7,95.0,2
1053,101,2169.8,95,3.606,23.057,105.3,95.0,2
1054,101,2166.0,96,3.598,23.715,106.0,95.0,2
1055,101,2157.9,97,3.59,23.669,106.5,95.0,2
1056,101,2149.9,97,3.582,23.622,107.0,95.0,2
1057,101,2212.0,97,3.574,25.7,107.0,95.0,2
1058,101,2274.1,96,3.566,27.778,107.0,95.0,2
1059,101,2270.2,95,3.558,27.29,107.3,95.0,2
1060,101,2266.4,94,3.55,26.803,107.7,95.0,2
1061,101,2262.6,94,3.542,26.316,108.0,94.0,2
1062,101,2226.3,94,3.534,27.177,107.5,94.0,2
1063,101,2190.1,93,3.526,28.037,107.0,95.0,2
1064,101,2329.8,92,3.518,26.95,106.0,95.0,2
1065,101,2469.4,92,3.51,25.862,105.0,94.0,2
1066,101,2316.6,92,3.502,25.975,105.5,94.0,2
1067,101,2163.9,92,3.494,26.087,106.0,95.0,2
1068,101,2226.9,93,3.486,26.805,107.5,95.0,2
1069,101,2289.8,94,3.478,27.523,109.0,95.0,2
1070,101,2315.1,93,3.47,27.827,109.3,95.0,2
1071,101,2340.4,91,3.462,28.132,109.7,95.0,2
1072,101,2365.6,92,3.454,28.436,110.0,95.0,2
1073,101,2205.0,92,3.446,27.376,110.5,95.0,2
1074,101,2044.4,92,3.438,26.316,111.0,95.0,2
1075,101,2095.4,94,3.43,26.491,111.0,95.0,2
1076,101,2146.3,95,3.422,26.667,111.0,95.0,2
1077,101,2196.6,94,3.414,26.549,111.0,95.0,2
1078,101,2246.9,93,3.406,26.432,111.0,95.0,2
1079,101,2240.1,93,3.398,26.671,111.0,95.0,2
1080,101,2233.3,93,3.39,26.91,111.0,95.0,2
1081,101,2226.4,93,3.3842,27.149,111.0,95.0,2
1082,101,2391.2,94,3.3783,24.444,111.0,95.0,2
1083,101,2555.9,94,3.3725,21.739,111.0,95.0,2
1084,101,2477.3,94,3.3667,23.003,111.0,95.0,2
1085,101,2398.8,94,3.3608,24.268,111.0,95.0,2
1086,101,2320.2,93,3.355,25.532,111.0,95.0,2
1087,101,2151.7,93,3.3492,25.424,111.0,95.0,2
1088,101,1983.2,96,3.3433,25.316,111.0,95.0,2
1089,101,2034.3,104,3.3375,26.172,111.5,95.0,2
1090,101,2085.5,109,3.3317,27.027,112.0,94.0,2
1091,101,2183.8,105,3.3258,26.565,112.3,94.0,2
1092,101,2282.2,100,3.32,26.103,112.7,95.0,2
1093,101,2380.5,98,3.3142,25.641,113.0,95.0,2
1094,101,2295.9,97,3.3083,25.808,113.0,95.0,2
1095,101,2211.2,95,3.3025,25.974,113.0,95.0,2
1096,101,2282.4,94,3.2967,25.435,113.0,95.0,2
1097,101,2353.5,96,3.2908,24.896,113.0,95.0,2
1098,101,2275.7,99,3.285,24.728,113.0,95.0,2
1099,101,2197.9,98,3.2792,24.559,113.0,95.0,2
1100,101,2120.1,96,3.2733,24.39,113.0,95.0,2
1101,101,2188.1,94,3.2675,24.961,112.0,95.0,2
1102,101,2256.1,92,3.2617,25.532,111.0,95.0,2
1103,101,2215.6,91,3.2558,25.252,110.7,95.0,2
1104,101,2175.1,92,3.25,24.972,110.3,95.0,2
1105,101,2134.5,97,3.2442,24.691,110.0,95.0,2
1106,101,2154.5,99,3.2383,25.221,110.0,95.0,2
1107,101,2174.5,98,3.2325,25.751,110.0,95.0,2
1108,101,2074.2,95,3.2267,24.362,110.0,95.0,2
1109,101,1973.8,95,3.2208,22.972,110.0,95.0,2
1110,101,1873.4,96,3.215,21.583,110.0,95.0,2
1111,101,2105.4,98,3.2092,24.49,109.5,95.0,2
1112,101,2337.4,100,3.2033,27.397,109.0,95.0,2
1113,101,2230.5,101,3.1975,26.914,109.5,95.0,2
1114,101,2123.6,101,3.1917,26.432,110.0,96.0,2
1115,101,2171.1,100,3.1858,27.922,110.5,95.0,2
1116,101,2218.5,99,3.18,29.412,111.0,95.0,2
1117,101,2372.5,97,3.1742,29.199,111.5,95.0,2
1118,101,2526.5,96,3.1683,28.986,112.0,95.0,2
1119,101,2104.8,98,3.1625,28.191,111.5,95.0,2
1120,101,1683.0,100,3.1567,27.397,111.0,95.0,2
1121,101,1696.0,98,3.1508,27.075,111.7,95.0,2
1122,101,1709.0,98,3.145,26.754,112.3,95.0,2
1123,101,1722.0,97,3.1392,26.432,113.0,95.0,2
1124,101,2054.8,95,3.1333,26.914,113.5,95.0,2
1125,101,2387.7,95,3.1275,27.397,114.0,96.0,2
1126,101,2370.4,97,3.1217,28.624,114.0,96.0,2
1127,101,2353.2,97,3.1158,29.851,114.0,95.0,2
1128,101,2533.0,96,3.11,30.55,114.0,95.0,2
1129,101,2712.8,94,3.1042,31.25,114.0,95.0,2
1130,101,2795.0,94,3.0983,30.55,113.0,95.0,2
1131,101,2877.1,94,3.0925,29.851,112.0,97.0,2
1132,101,2730.1,95,3.0867,26.453,112.0,97.0,2
1133,219,2583.0,95,3.0808,23.055,112.0,96.0,2
1134,318,2436.0,88,3.075,19.658,112.0,96.0,2
1135,318,2288.9,87,3.0692,16.26,112.0,96.0,2
1136,338,2067.3,94,3.0633,20.63,112.0,95.0,2
1137,338,1845.6,96,3.0575,25.0,112.0,95.0,2
1138,338,1903.8,95,3.0517,25.716,112.0,95.0,2
1139,338,1961.9,95,3.0458,26.432,112.0,95.0,2
1140,338,2047.9,94,3.04,26.393,111.3,95.0,2
1141,338,2133.8,94,3.0447,26.354,110.7,95.0,2
1142,338,2219.8,95,3.0493,26.316,110.0,95.0,2
1143,338,2108.8,96,3.054,25.978,109.5,96.0,2
1144,338,1997.7,97,3.0587,25.641,109.0,96.0,2
1145,338,2141.4,96,3.0633,26.905,109.5,96.0,2
1146,336,2285.2,94,3.068,28.169,110.0,96.0,2
1147,336,2429.1,92,3.0727,28.863,110.5,96.0,2
1148,338,2573.0,92,3.0773,29.557,111.0,96.0,2
1149,338,2648.4,93,3.082,29.704,114.5,96.0,2
1150,338,2723.8,93,3.0867,29.851,118.0,96.0,2
1151,338,2672.2,93,3.0913,30.154,119.0,96.0,2
1152,338,2620.6,94,3.096,30.457,120.0,97.0,2
1153,338,2577.3,93,3.1007,30.08,121.5,97.0,2
1154,338,2534.0,94,3.1053,29.703,123.0,97.0,2
1155,338,2424.9,94,3.11,30.476,124.0,97.0,2
1156,337,2315.8,92,3.1147,31.25,125.0,97.0,2
1157,337,2498.3,92,3.1193,32.292,126.5,97.0,2
1158,338,2680.8,93,3.124,33.333,128.0,97.0,2
1159,338,2587.8,95,3.1287,31.445,128.5,97.0,2
1160,338,2494.8,95,3.1333,29.557,129.0,97.0,2
1161,338,2567.8,95,3.138,30.242,128.5,97.0,2
1162,278,2640.8,94,3.1427,30.928,128.0,97.0,2
1163,160,2768.4,98,3.1473,29.818,129.0,97.0,2
1164,101,2896.1,105,3.152,28.708,130.0,97.0,2
1165,101,2846.4,107,3.1567,30.061,130.5,97.0,2
1166,101,2796.8,105,3.1613,31.414,131.0,97.0,2
1167,101,2739.0,102,3.166,31.013,132.0,97.0,2
1168,101,2681.1,99,3.1707,30.612,133.0,97.0,2
1169,101,2768.3,97,3.1753,30.231,133.5,97.0,2
1170,101,2855.5,96,3.18,29.851,134.0,97.0,2
1171,101,2912.9,97,3.1847,30.883,135.0,97.0,2
1172,101,2970.3,97,3.1893,31.915,136.0,97.0,2
1173,101,3062.8,95,3.194,30.592,136.0,97.0,2
1174,101,3155.3,94,3.1987,29.268,136.0,97.0,2
1175,101,3386.7,97,3.2033,32.609,137.0,97.0,2
1176,101,3181.3,99,3.208,30.938,137.5,97.0,2
1177,101,2975.8,99,3.2127,29.268,138.0,96.0,2
1178,101,2835.7,99,3.2173,26.457,138.7,96.0,2
1179,101,2695.5,99,3.222,23.645,139.3,96.0,2
1180,101,2555.3,99,3.2267,20.833,140.0,96.0,2
1181,101,2787.2,98,3.2313,24.501,140.5,96.0,2
1182,101,3019.0,97,3.236,28.169,141.0,96.0,2
1183,101,2913.1,97,3.2407,28.169,141.0,96.0,2
1184,101,2807.2,96,3.2453,28.169,141.0,96.0,2
1185,101,2701.3,97,3.25,28.169,141.0,96.0,2
1186,101,2990.2,100,3.2547,26.96,141.0,96.0,2
1187,101,3279.2,106,3.2593,25.751,141.0,96.0,2
1188,101,3352.7,110,3.264,24.924,140.0,96.0,2
1189,101,3426.2,108,3.2687,24.096,139.0,96.0,2
1190,101,3283.4,106,3.2733,24.032,138.7,96.0,2
1191,101,3140.5,106,3.278,23.968,138.3,96.0,2
1192,219,2997.7,106,3.2827,23.904,138.0,96.0,2
1193,337,3072.6,101,3.2873,24.147,137.5,96.0,2
1194,337,3147.4,95,3.292,24.39,137.0,96.0,2
1195,338,2834.3,96,3.2967,25.922,136.7,96.0,2
1196,338,2521.2,96,3.3013,27.454,136.3,96.0,2
1197,338,2208.0,95,3.306,28.986,136.0,96.0,2
1198,333,3138.3,93,3.3107,33.149,137.0,96.0,2
1199,333,3145.1,93,3.3153,31.65,137.0,96.0,2
1200,338,3151.9,94,3.32,30.151,137.0,96.0,2
1201,338,3280.9,95,3.3305,30.227,136.0,96.0,2
1202,338,3409.9,96,3.341,30.303,135.0,96.0,2
1203,338,3234.7,96,3.3515,32.493,135.0,96.0,2
1204,338,3059.5,96,3.362,34.682,135.0,96.0,2
1205,338,3318.7,96,3.3725,34.885,135.5,96.0,2
1206,338,3577.8,96,3.383,35.088,136.0,96.0,2
1207,338,3168.6,97,3.3935,33.169,136.5,96.0,2
1208,338,2759.3,99,3.404,31.25,137.0,96.0,2
1209,338,2591.3,100,3.4145,34.483,137.0,96.0,2
1210,338,2940.3,100,3.425,33.458,136.5,96.0,2
1211,338,3289.3,101,3.4355,32.432,136.0,96.0,2
1212,338,3193.1,101,3.446,32.432,136.5,96.0,2
1213,338,3096.8,100,3.4565,32.432,137.0,96.0,2
1214,338,2898.4,99,3.467,28.975,137.3,96.0,2
1215,338,2700.1,98,3.4775,25.517,137.7,96.0,2
1216,338,2501.7,99,3.488,22.059,138.0,96.0,2
1217,338,2922.7,98,3.4985,27.696,138.0,96.0,2
1218,338,3343.6,96,3.509,33.333,138.0,96.0,2
1219,338,3271.3,95,3.5195,32.609,141.0,96.0,2
1220,338,3162.7,97,3.53,32.177,141.0,96.0,2
1221,338,3054.2,98,3.5405,31.746,141.0,96.0,2
1222,219,3368.6,99,3.551,33.315,141.5,96.0,2
1223,101,3683.0,104,3.5615,34.884,142.0,96.0,2
1224,101,3554.9,108,3.572,36.192,143.0,96.0,2
1225,101,3426.7,103,3.5825,37.5,144.0,97.0,2
1226,101,3655.3,99,3.593,37.037,144.0,97.0,2
1227,101,3379.3,98,3.6035,35.093,144.5,97.0,2
1228,101,3103.4,97,3.614,33.149,145.0,97.0,2
1229,101,3156.5,95,3.6245,35.805,145.0,97.0,2
1230,101,3209.6,95,3.635,38.462,145.0,97.0,2
1231,101,3076.8,96,3.6455,34.695,145.5,97.0,2
1232,101,2944.1,98,3.656,30.928,146.0,97.0,2
1233,101,3120.2,102,3.6665,32.609,146.0,97.0,2
1234,101,3480.4,106,3.677,34.056,147.0,97.0,2
1235,101,3840.6,108,3.6875,35.503,148.0,97.0,2
1236,101,3573.7,106,3.698,33.968,148.5,97.0,2
1237,101,3306.8,103,3.7085,32.432,149.0,97.0,2
1238,101,3116.0,100,3.719,30.367,148.5,97.0,2
1239,101,2925.1,98,3.7295,28.302,148.0,97.0,2
1240,101,2706.3,97,3.74,28.235,148.0,97.0,2
1241,101,2487.5,97,3.7505,28.169,148.0,97.0,2
1242,101,2955.8,97,3.761,28.863,148.5,97.0,2
1243,101,3424.2,98,3.7715,29.557,149.0,97.0,2
1244,101,3189.8,99,3.782,30.995,148.0,97.0,2
1245,101,2955.3,98,3.7925,32.432,147.0,97.0,2
1246,101,3207.2,98,3.803,34.966,147.0,97.0,2
1247,101,3459.1,97,3.8135,37.5,147.0,97.0,2
1248,101,4007.8,97,3.824,34.286,147.0,97.0,2
1249,101,3857.2,97,3.8345,31.776,146.4,97.0,2
1250,101,3706.6,97,3.845,29.267,145.8,97.0,2
1251,160,3555.9,99,3.8555,26.758,145.2,97.0,2
1252,278,3405.3,100,3.866,24.248,144.6,97.0,2
1253,338,3254.7,99,3.8765,21.739,144.0,97.0,2
1254,338,3093.4,100,3.887,25.088,144.0,97.0,2
1255,338,2932.2,100,3.8975,28.436,144.0,96.0,2
1256,338,3049.2,98,3.908,30.611,143.5,96.0,2
1257,338,3166.2,97,3.9185,32.787,143.0,96.0,2
1258,338,3350.9,95,3.929,33.835,142.5,96.0,2
1259,338,3535.5,96,3.9395,34.884,142.0,96.0,2
1260,338,3104.1,97,3.95,33.333,142.0,96.0,2
1261,338,2847.4,97,3.9595,30.287,141.7,97.0,2
1262,338,2590.8,98,3.969,27.24,141.3,97.0,2
1263,338,2334.2,99,3.9785,24.194,141.0,97.0,2
1264,338,2956.6,100,3.988,29.539,141.5,97.0,2
1265,338,3578.9,99,3.9975,34.884,142.0,96.0,2
1266,338,3552.2,99,4.007,38.217,143.0,96.0,2
1267,338,3401.6,99,4.0165,36.755,142.5,96.0,2
1268,338,3251.0,99,4.026,35.294,142.0,96.0,2
1269,338,3242.4,99,4.0355,36.515,142.0,96.0,2
1270,338,3233.8,98,4.045,37.736,142.0,95.0,2
1271,338,3133.5,97,4.0545,36.81,142.0,95.0,2
1272,338,3103.8,96,4.064,35.165,142.0,95.0,2
1273,338,3074.1,95,4.0735,33.52,142.0,95.0,2
1274,338,2972.1,96,4.083,33.243,143.0,95.0,2
1275,338,2870.2,95,4.0925,32.967,144.0,96.0,2
1276,338,2854.1,95,4.102,32.441,144.5,96.0,2
1277,338,2838.1,96,4.1115,31.915,145.0,96.0,2
1278,338,3427.0,96,4.121,34.483,145.0,96.0,2
1279,338,3554.8,96,4.1305,34.191,145.0,96.0,2
1280,338,3682.6,97,4.14,33.898,145.0,96.0,2
1281,278,3437.9,97,4.1495,33.898,145.5,96.0,2
1282,160,3193.1,98,4.159,33.898,146.0,96.0,2
1283,101,3144.3,101,4.1685,34.913,146.0,96.0,2
1284,101,3095.6,100,4.178,35.928,146.0,96.0,2
1285,101,3476.2,95,4.1875,33.149,146.0,96.0,2
1286,101,3448.9,92,4.197,35.562,146.5,96.0,2
1287,101,3421.6,91,4.2065,37.975,147.0,96.0,2
1288,101,3467.4,91,4.216,37.06,147.5,96.0,2
1289,101,3513.2,91,4.2255,36.145,148.0,96.0,2
1290,101,3677.9,92,4.235,35.294,149.0,96.0,2
1291,101,3614.6,94,4.2445,36.397,150.0,96.0,2
1292,101,3551.4,94,4.254,37.5,151.0,96.0,2
1293,101,3445.5,93,4.2635,36.294,150.5,96.0,2
1294,101,3339.6,92,4.273,35.088,150.0,96.0,2
1295,101,3998.4,92,4.2825,37.037,152.0,96.0,2
1296,101,3541.2,94,4.292,32.443,151.7,97.0,2
1297,101,3084.0,94,4.3015,27.85,151.3,97.0,2
1298,101,2626.8,92,4.311,23.256,151.0,97.0,2
1299,101,3123.1,92,4.3205,25.517,151.0,97.0,2
1300,101,3619.5,92,4.33,27.778,151.0,97.0,2
1301,101,3373.0,93,4.3395,28.312,152.0,97.0,2
1302,101,3126.4,93,4.349,28.846,153.0,97.0,2
1303,101,3362.8,94,4.3585,31.183,153.0,97.0,2
1304,101,3599.2,94,4.368,33.52,153.0,97.0,2
1305,101,3551.4,95,4.3775,32.385,152.0,97.0,2
1306,101,3503.5,95,4.387,31.25,151.0,97.0,2
1307,101,3162.4,95,4.3965,30.476,150.0,97.0,2
1308,101,2821.3,96,4.406,29.703,149.0,97.0,2
1309,101,3263.6,96,4.4155,31.518,149.0,97.0,2
1310,101,3705.8,98,4.425,33.333,149.0,97.0,2
1311,219,3423.0,99,4.4345,30.751,148.5,97.0,2
1312,337,3140.3,96,4.444,28.169,148.0,97.0,2
1313,337,2984.0,96,4.4535,25.974,148.0,97.0,2
1314,338,2827.7,99,4.463,23.778,148.0,97.0,2
1315,338,2671.4,100,4.4725,21.583,148.0,97.0,2
1316,338,3748.8,99,4.482,36.364,147.0,97.0,2
1317,338,3676.2,98,4.4915,34.665,146.5,97.0,2
1318,338,3603.5,97,4.501,32.967,146.0,97.0,2
1319,338,3516.2,96,4.5105,32.441,146.0,97.0,2
1320,338,3428.9,96,4.52,31.915,146.0,97.0,2
1321,338,3131.4,96,4.527,27.631,145.5,97.0,2
1322,338,2833.8,97,4.534,23.346,145.0,97.0,2
1323,338,2854.8,98,4.541,24.075,144.3,97.0,2
1324,338,2875.9,99,4.548,24.803,143.7,97.0,2
1325,338,2896.9,99,4.555,25.532,143.0,97.0,2
1326,338,2916.0,99,4.562,29.07,143.0,97.0,2
1327,338,2935.2,99,4.569,32.609,143.0,97.0,2
1328,338,2982.6,99,4.576,32.262,142.5,96.0,2
1329,338,3030.0,99,4.583,31.915,142.0,96.0,2
1330,338,3034.1,98,4.59,32.086,143.0,96.0,2
1331,338,3216.9,97,4.597,32.436,143.0,96.0,2
1332,338,3399.7,97,4.604,32.787,143.0,96.0,2
1333,338,3290.2,96,4.611,33.153,143.0,96.0,2
1334,338,3180.6,95,4.618,33.52,143.0,97.0,2
1335,338,3099.6,96,4.625,33.52,143.5,97.0,2
1336,338,3018.6,95,4.632,33.52,144.0,97.0,2
1337,338,3088.9,94,4.639,33.064,144.5,97.0,2
1338,338,3159.1,95,4.646,32.609,145.0,97.0,2
1339,338,3028.5,95,4.653,32.262,145.5,97.0,2
1340,338,2897.9,95,4.66,31.915,146.0,97.0,2
1341,219,3615.5,98,4.667,30.457,146.0,97.0,2
1342,101,3515.4,102,4.674,30.613,147.0,97.0,2
1343,101,3415.3,102,4.681,30.769,148.0,97.0,2
1344,101,3389.9,97,4.688,31.601,148.0,97.0,2
1345,101,3364.6,95,4.695,32.432,148.0,97.0,2
1346,101,3247.2,94,4.702,31.368,148.5,98.0,2
1347,101,3129.9,96,4.709,30.303,149.0,97.0,2
1348,101,3163.6,99,4.716,31.726,149.0,97.0,2
1349,101,3197.3,102,4.723,33.149,149.0,97.0,2
1350,101,3502.6,103,4.73,34.222,149.5,97.0,2
1351,101,3807.9,101,4.737,35.294,150.0,97.0,2
1352,101,3555.8,99,4.744,37.037,151.0,97.0,2
1353,101,3710.2,97,4.751,37.386,151.0,97.0,2
1354,101,3864.7,97,4.758,37.736,151.0,97.0,2
1355,101,3730.6,96,4.765,35.913,151.5,97.0,2
1356,101,3596.5,96,4.772,34.091,152.0,97.0,2
1357,101,3097.3,96,4.779,28.116,152.0,97.0,2
1358,101,2598.2,96,4.786,22.14,152.0,97.0,2
1359,101,2959.3,97,4.793,28.927,151.5,97.0,2
1360,101,3320.4,97,4.8,35.714,151.0,97.0,2
1361,101,3295.0,96,4.807,34.161,151.5,97.0,2
1362,101,3269.6,97,4.814,32.609,152.0,97.0,2
1363,101,3533.3,98,4.821,32.788,151.0,97.0,2
1364,101,3797.0,100,4.828,32.967,150.0,97.0,2
1365,101,3761.3,100,4.835,30.058,150.0,97.0,2
1366,101,3725.6,101,4.842,27.149,150.0,97.0,2
1367,101,3538.3,101,4.849,29.119,150.0,96.0,2
1368,101,3351.0,101,4.856,31.088,150.0,97.0,2
1369,101,3435.0,101,4.863,32.885,150.0,96.0,2
1370,160,3519.0,102,4.87,34.682,150.0,96.0,2
1371,278,3436.5,104,4.877,32.341,149.5,96.0,2
1372,338,3354.1,102,4.884,30.0,149.0,96.0,2
1373,338,3360.1,100,4.891,29.085,149.0,96.0,2
1374,338,3366.2,101,4.898,28.169,149.0,96.0,2
1375,338,3276.5,100,4.905,28.37,148.5,96.0,2
1376,338,3186.9,98,4.912,28.571,148.0,96.0,2
1377,338,3269.2,97,4.919,30.59,147.5,96.0,2
1378,338,3351.5,98,4.926,32.609,147.0,95.0,2
1379,338,3185.0,99,4.933,32.788,146.0,95.0,2
1380,338,3018.5,99,4.94,32.967,145.0,96.0,2
1381,338,3239.8,98,4.9458,34.682,144.0,96.0,2
1382,338,3016.0,98,4.9517,31.426,143.5,97.0,2
1383,338,2792.1,97,4.9575,28.169,143.0,97.0,2
1384,338,3014.4,97,4.9633,31.13,142.5,97.0,2
1385,338,3236.8,97,4.9692,34.091,142.0,97.0,2
1386,338,3042.9,97,4.975,30.274,142.3,97.0,2
1387,338,2849.0,98,4.9808,26.458,142.7,97.0,2
1388,338,2655.2,100,4.9867,22.642,143.0,97.0,2
1389,338,3604.1,100,4.9925,36.145,143.0,97.0,2
1390,338,3593.4,99,4.9983,36.254,143.0,97.0,2
1391,338,3582.7,98,5.0042,36.364,143.0,97.0,2
1392,338,3578.3,97,5.01,35.624,143.5,96.0,2
1393,338,3573.8,96,5.0158,34.884,144.0,96.0,2
1394,338,3369.9,95,5.0217,35.089,144.5,96.0,2
1395,338,3166.0,96,5.0275,35.294,145.0,96.0,2
1396,338,3384.4,96,5.0333,32.967,146.0,96.0,2
1397,338,3236.9,95,5.0392,34.131,146.5,96.0,2
1398,338,3089.3,95,5.045,35.294,147.0,96.0,2
1399,338,3022.8,95,5.0508,34.407,147.5,96.0,2
1400,278,2956.4,95,5.0567,33.52,148.0,96.0,2
1401,160,3573.6,97,5.0625,37.037,149.0,96.0,2
1402,101,3483.3,101,5.0683,35.468,149.5,96.0,2
1403,101,3393.1,100,5.0742,33.898,150.0,96.0,2
1404,101,3585.8,98,5.08,35.468,150.5,96.0,2
1405,101,3778.5,96,5.0858,37.037,151.0,96.0,2
1406,101,3572.2,97,5.0917,36.923,151.0,96.0,2
1407,101,3365.8,98,5.0975,36.81,151.0,96.0,2
1408,101,3420.1,97,5.1033,35.294,152.0,96.0,2
1409,101,3563.1,96,5.1092,35.611,152.5,96.0,2
1410,101,3706.1,96,5.115,35.928,153.0,96.0,2
1411,101,3830.1,97,5.1208,37.736,153.0,96.0,2
1412,101,3785.2,97,5.1267,38.735,153.0,96.0,2
1413,101,3740.4,97,5.1325,39.735,153.0,96.0,2
1414,101,3543.9,97,5.1383,37.94,153.0,96.0,2
1415,101,3347.5,99,5.1442,36.145,153.0,96.0,2
1416,101,3577.5,100,5.15,35.088,155.0,96.0,2
1417,101,3530.0,98,5.1558,34.885,155.5,97.0,2
1418,101,3482.5,96,5.1617,34.682,156.0,97.0,2
1419,101,3364.5,96,5.1675,36.449,155.5,97.0,2
1420,101,3246.6,96,5.1733,38.217,155.0,97.0,2
1421,101,3017.1,94,5.1792,30.919,155.5,97.0,2
1422,101,2787.7,94,5.185,23.622,156.0,96.0,2
1423,101,3018.9,95,5.1908,30.679,156.0,96.0,2
1424,101,3250.1,96,5.1967,37.736,156.0,97.0,2
1425,101,3971.4,96,5.2025,39.216,155.0,97.0,2
1426,101,3789.9,97,5.2083,38.241,155.0,97.0,2
1427,101,3608.4,99,5.2142,37.267,155.0,97.0,2
1428,101,3490.0,101,5.22,37.038,155.0,97.0,2
1429,101,3371.6,101,5.2258,36.81,155.0,97.0,2
1430,219,3424.1,100,5.2317,37.037,154.0,97.0,2
1431,330,3379.9,96,5.2375,37.037,153.0,97.0,2
1432,330,3335.7,94,5.2433,37.037,152.0,97.0,2
1433,338,3650.7,97,5.2492,34.476,151.5,97.0,2
1434,338,3965.7,98,5.255,31.915,151.0,97.0,2
1435,338,3406.2,98,5.2608,29.656,149.5,96.0,2
1436,338,2846.7,99,5.2667,27.397,148.0,96.0,2
1437,338,2387.7,100,5.2725,26.044,148.0,96.0,2
1438,338,1928.7,100,5.2783,24.691,148.0,96.0,2
1439,338,2781.8,99,5.2842,28.475,147.0,96.0,2
1440,338,3635.0,98,5.29,32.258,146.0,96.0,2
1441,338,3731.5,98,5.3008,32.796,145.5,95.0,2
1442,338,3828.0,98,5.3117,33.333,145.0,95.0,2
1443,338,3573.7,98,5.3225,33.333,144.0,96.0,2
1444,338,3319.4,98,5.3333,33.333,143.0,96.0,2
1445,338,3468.0,99,5.3442,41.096,142.0,96.0,2
1446,338,3321.9,100,5.355,38.62,142.0,96.0,2
1447,338,3175.8,103,5.3658,36.145,142.0,96.0,2
1448,338,3129.2,106,5.3767,35.616,142.0,96.0,2
1449,338,3082.7,106,5.3875,35.088,142.0,96.0,2
1450,338,3184.0,104,5.3983,36.81,141.0,96.0,2
1451,338,3313.7,102,5.4092,36.923,141.5,96.0,2
1452,338,3443.4,102,5.42,37.037,142.0,96.0,2
1453,338,3278.7,102,5.4308,37.037,143.0,96.0,2
1454,338,3157.1,101,5.4417,34.912,143.0,96.0,2
1455,338,3035.5,100,5.4525,32.787,143.0,96.0,2
1456,338,3229.5,99,5.4633,35.027,143.5,96.0,2
1457,338,3423.6,99,5.4742,37.267,144.0,96.0,2
1458,338,2941.9,99,5.485,39.216,146.0,96.0,2
1459,278,3150.7,99,5.4958,37.572,146.5,96.0,2
1460,160,3359.6,101,5.5067,35.928,147.0,96.0,2
1461,101,3263.2,105,5.5175,35.01,147.0,96.0,2
1462,101,3166.8,102,5.5283,34.091,147.0,96.0,2
1463,101,3203.6,99,5.5392,34.487,147.5,96.0,2
1464,101,3240.4,99,5.55,34.884,148.0,96.0,2
1465,101,3189.6,98,5.5608,32.609,149.0,96.0,2
1466,101,3331.2,98,5.5717,33.447,150.0,96.0,2
1467,101,3472.8,99,5.5825,34.286,151.0,96.0,2
1468,101,3565.9,99,5.5933,35.661,151.0,96.0,2
1469,101,3659.0,100,5.6042,37.037,151.0,96.0,2
1470,101,4104.8,99,5.615,34.884,151.0,96.0,2
1471,101,3933.8,98,5.6258,35.089,151.0,96.0,2
1472,101,3762.9,98,5.6367,35.294,151.0,96.0,2
1473,101,3700.7,97,5.6475,36.755,151.0,96.0,2
1474,101,3638.4,96,5.6583,38.217,151.0,96.0,2
1475,101,3558.2,97,5.6692,35.714,151.0,96.0,2
1476,101,3383.6,98,5.68,31.272,151.3,96.0,2
1477,101,3208.9,101,5.6908,26.83,151.7,95.0,2
1478,101,3034.3,104,5.7017,22.388,152.0,95.0,2
1479,101,3212.1,104,5.7125,29.158,153.0,95.0,2
1480,101,3389.9,102,5.7233,35.928,154.0,95.0,2
1481,101,3281.3,101,5.7342,35.716,154.0,95.0,2
